DOE,"John's last name?"
DOE,"John, at the morgue?"
DOE,"Mommy deerest?"
DOE,"No-name brand?"
DOE,"Nobody?"
DOE,"One left out of a stag party?"
DOE,"One not invited to a stag party?"
DOE,"One not seen at a stag party?"
DOE,"One out for a buck?"
DOE,"One that brings in the bucks?"
DOE,"Plain Jane?"
DOE,"Seeker of big bucks?"
DOE,"She brings in the bucks?"
DOE,"She's out for a buck?"
DOE,"The buck stops here?"
DOE,"Where the buck stops?"
DOER,"Accomplished person?"
DOER,"Action figure?"
DOER,"Evil follower?"
DOER,"Mountain mover?"
DOER,"Mr. Deeds?"
DOER,"Wrong conclusion?"
DOER,"Wrong end?"
DOER,"Wrong ending?"
DOEROGERS,"Gil Gerard's spaceperson?"
DOERS,"Action figures?"
DOERS,"Activists?"
DOERS,"Opposites of thinkers?"
DOERS,"Wrong ending?"
DOES,"Buck passers?"
DOES,"Fawning females?"
DOES,"Ones not seen at stag parties?"
DOES,"Unwelcome ones at a stag party?"
DOESANUMBERON,"Coats with burnt color?"
DOESBATTLE,"Fight among forest females?"
DOESNTHAVEABLUE,"Can't color the sky, say?"
DOESNTHAVEACLUE,"Is like a stumped puzzle solver?"
DOESNTRINGABELLY,"Won't fit, as a sash?"
DOESNTTAKEAGENIUS,"Eschews Mensa material when going to parties?"
DOEST,"Act, in Acts?"
DOESTHETRICK,"Rolls over, like Fido?"
DOESTIME,"Finishes a sentence?"
DOESTIME,"Lives in a big house?"
DOESTIME,"Works on a sentence?"
DOETH,"Acts of the Apostles?"
DOETH,"Biblical pornography verb?"
DOEVER,"Delaware's capital, after the deer take over?"
DOFF,"Flip one's lid?"
DOFFED,"Flipped one's lid?"
DOFFEDFEDFEDORA,"Showed respect at a presidential inauguration?"
DOFFONESROCKER,"Tip a chair?"
DOFFS,"Flips one's lid?"
DOG,"?"
DOG,"At ballparks, some like it hot?"
DOG,"Boxer that can lick anyone?"
DOG,"Dyslexic's deity?"
DOG,"Lucky one?"
DOG,"Subject of Pavlov's research?"
DOG,"Woofer?"
DOGACT,"Circus barkers?"
DOGAFTERNOON,"Al Pacino drama sans 24 hours?"
DOGANDPONYSHAH,"Onetime Iranian ruler's elaborate publicity?"
DOGBISCUIT,"Reward for a good boy?"
DOGDAYEVENING,"Hot summer night?"
DOGDOGOODERS,"Canine social reformers?"
DOGDOM,"Tramp's category?"
DOGEAR,"Sign of a page-turner?"
DOGEAR,"Turn of the page?"
DOGEAR,"Turndown?"
DOGEARTRAINING,"Place-marking lessons for readers?"
DOGEESESEEGOD,"Are waterfowl visionary?"
DOGEESESEEGOD,"Avian theological question?"
DOGEESESEEGOD,"Theological question about fliers in formation?"
DOGFLEA,"Setter settler?"
DOGGALL,"Canine effrontery?"
DOGGEREL,"Base lines?"
DOGGEREL,"Worse verse?"
DOGGERELDEGREE,"Poetry grad's award?"
DOGGY,"Bag opening?"
DOGGY,"Jeez, why do I want this little canine?"
DOGGYBAG,"Takeout request?"
DOGGYBAGEL,"Roll to roll over for?"
DOGGYBOTTOM,"Source of poop that gets scooped?"
DOGHANDLER,"Lab instructor?"
DOGHATRACK,"Parking place for poodle panamas?"
DOGHENNING,"Canine magician?"
DOGHOUSE,"Place for a beau in disfavor?"
DOGHOUSEFUNK,"Red, white, and blue mood?"
DOGIE,"Range rover?"
DOGIEDAYCARE,"Where orphans go while their adoptive moms give milk?"
DOGJUDGESINAGREEMENT,"Consensus at the Westminster Kennel Club Show?"
DOGKENNEL,"Lab facility?"
DOGLEG,"Driving test?"
DOGMA,"Can you believe it?"
DOGMAHOUSE,"Church with strong beliefs?"
DOGNAP,"Extract a canine?"
DOGNAP,"Grab some chow?"
DOGNAP,"Hold Snoopy for ransom?"
DOGNAP,"Steal a setter?"
DOGNAP,"Take a peke?"
DOGNAP,"Take a pointer?"
DOGNAPPER,"Person who takes pointers from others?"
DOGOFTHEBAY,"Inlet-dwelling pooch?"
DOGPADDLE,"Equipment for a ping-pong-playing pet?"
DOGPARDON,"Pound amnesty?"
DOGPOND,"Lassie's favorite lake?"
DOGPOUNDS,"Weimaraner-weight units?"
DOGRACE,"Noted prayer?"
DOGRUN,"Place to play with your toys?"
DOGS,"Circus barkers?"
DOGS,"For what animals are the Canary Islands named?"
DOGSTAR,"Sirius or Lassie?"
DOGSUIT,"Boxer's office garb?"
DOGTAG,"Holder of private information?"
DOGTAGS,"Private labels?"
DOGTHEOTTER,"Follow around an aquatic frolicker?"
DOGTHREAT,"""Grrr"" from Lassie?"
DOGTICKET,"What a speeding pooch gets?"
DOGTIRED,"Canine with too much exercise?"
DOGTREATIES,"Pacts between pugs?"
DOGTREATIES,"Poodle pacts?"
DOGWALKER,"One who follows many leads?"
DOGWHISTLE,"Item used with high frequency?"
DOGWOOD,"Snoopy's favorite tree?"
DOH,"Fox cry?"
DOH,"Homer call?"
DOH,"Homeric cry?"
DOH,"Homeric epithet?"
DOH,"Homeric exclamation?"
DOH,"Homeric expression?"
DOH,"Homeric interjection?"
DOH,"Homeric lament?"
DOH,"Play conclusion?"
DOH,"Play end?"
DOH,"Simpson trial outburst?"
DOH,"Simpsonian institution?"
DOHS,"Homeric cries?"
DOIDARE,"Start of a peachy question?"
DOILIESIRAE,"Requiem hymn about laces of wrath?"
DOILIESOUT,"Headline stating that lace mats are passé?"
DOILYNEWSPAPERS,"Lacy article runners?"
DOING,"Having, as lunch?"
DOINGASTOAD,"Mimicking a warty critter?"
DOIT,"Just conclusion?"
DOJO,"Chop shop?"
DOJO,"Chopping center?"
DOJO,"Karate shop?"
DOJO,"School of hard knocks?"
DOJOS,"Places to develop one's chops?"
DOL,"Amer. cabbage?"
DOL,"Capital of the U.S.?"
DOL,"U.S. capital?"
DOLE,"Charitable presidential hopeful?"
DOLEFULBOB,"Sad politician?"
DOLER,"Meter?"
DOLESDOLES,"Hands out pineapples?"
DOLETHERICE,"Do some rationing in an Asian soup kitchen?"
DOLETHERICE,"Parcel out pilaf?"
DOLITTLETOOLATE,"Done with less than minimal care, to a doctor?"
DOLL,"Girl's figure?"
DOLL,"Toy dog?"
DOLLAR,"Bill of sale?"
DOLLAR,"Bit of bread?"
DOLLAR,"Last one?"
DOLLAR,"Sound bill?"
DOLLAR,"Source of all the tender words in this puzzle?"
DOLLAR,"Thing that shrinks when inflated?"
DOLLARBILLETS,"Especially cheap housing for soldiers?"
DOLLARBILLOW,"Money going up in smoke?"
DOLLARBILLOW,"Surge of cash?"
DOLLARBONE,"Pet store special?"
DOLLARMARK,"US-German currency unit?"
DOLLARSANDCENTSSENSE,"Good money management?"
DOLLARSANDSCENTS,"Business for successful perfumeries?"
DOLLARSHINE,"Very cheap shoe polishing?"
DOLLARSIGNS,"They don't make cents?"
DOLLARSTODONUTS,"Sweet odds?"
DOLLARSTONUTS,"Donation for crackpots?"
DOLLISH,"Akin to Ken?"
DOLLOFTHERICE,"Figurine made from Asian grain?"
DOLLS,"They wear very little clothing?"
DOLLS,"Valley girls?"
DOLLS,"Voodoo equipment?"
DOLLY,"What keeps a camera rolling?"
DOLLYDALI,"Entertainer Parton after marrying painter Salvador?"
DOLLYLAUGH,"Country singer's response to a joke?"
DOLLYPAR,"Benchmark for a golf-playing clone?"
DOLLYPARDON,"Forgiving country singer?"
DOLLYPART,"Doralee in ""9 to 5""?"
DOLLYPARTIN,"Singer sayin' goodbye?"
DOLLYPARTON,"Moving singer/actress?"
DOLLYPARTONSHOT,"Country star's last words?"
DOLLYPRINCE,"Girlfriend who collects surreal art?"
DOLLYPRINCE,"Girlfriend who collects surreal artwork?"
DOLLYS,"""Hello"" ladies?"
DOLLYSFOLLIES,"Parton-sponsored theatrical revue?"
DOLORESDELRIO,"Actress from Texas?"
DOLORGUARD,"Prozac?"
DOLORS,"Blue states?"
DOLS,"Treas. bills?"
DOLTBUCKLE,"Fastener on a pilgrim's dunce cap?"
DOM,"Finish for free?"
DOM,"First name in toasting?"
DOM,"First name in toasts?"
DOM,"Toasting title?"
DOMAINMAN,"Trusted Webmaster?"
DOMAINNAME,"King's moniker?"
DOMAINS,"Realms in Wis.'s capital?"
DOMDELAWHEEZE,"Easily exhausted actor-marathoner?"
DOME,"Capitol idea?"
DOME,"Fuller figure?"
DOMEBANDITS,"Capitol desperadoes?"
DOMEDMODEM,"Hemispherical computer add-on?"
DOMEIMPROVEMENT,"Buckminster Fuller's concern?"
DOMEITYOURSELF,"Go geodesic without help?"
DOMEOFTHEROCK,"Dwayne Johnson's oversized head?"
DOMEOFTHEROCK,"Sports arena owned by a wrestler-turned-actor?"
DOMEORDIE,"Motto of indoor stadium advocates?"
DOMESTICANIMALS,"Pets that do housework?"
DOMESTICVIOLINS,"String instruments made in the U.S.A.?"
DOMINANTMAIL,"Christmas cards in December?"
DOMINANTMAIL,"Priority post?"
DOMINEEK,"The screaming nun?"
DOMINOES,"Game for masked players?"
DOMSDAYSCENARIO,"Nine-to-five itinerary for comedian DeLuise?"
DON,"Family leader?"
DON,"Family man?"
DONAHUEDARE,"Phoning Phil and hanging up immediately?"
DONALDANDHADES,"1936 Disney cartoon?"
DONALDBROOK,"Brawl?"
DONALDTRUMP,"Author of ""Bridge for Ninnies""?"
DONALDTRUMP,"Card-playing real-estate developer?"
DONALDTRUMPSUIT,"Deal-making apparel?"
DONAMECHE,"Russian river actor?"
DONATELLO,"Famous relief worker?"
DONATORCAP,"Limit placed on PBS?"
DONCARLOADS,"Groups transported to underworld meetings?"
DONCHERRYTART,"Jazz trumpeter's favorite food?"
DONCHERRYTOMATO,"Salad ingredient for a Canadian hockey commentator?"
DONDERAILMENT,"What kept Santa from setting out with his full team?"
DONDERDRAIN,"Wasted?"
DONE,"Finished in brownish gray?"
DONE,"Half-baked twice?"
DONE,"Not half-baked?"
DONEE,"Gifted individual?"
DONEE,"Gifted one?"
DONEE,"Gifted person?"
DONEE,"Person who gets it?"
DONEES,"Gifted ones?"
DONEES,"Those in receivership?"
DONEFORTHEMONEY,"Completed, mercenary-style?"
DONERICKLES,"Washed-up comedian?"
DONG,"Junk part?"
DONHO,"Bubbly entertainer?"
DONHOE,"Singer who gardens?"
DONHOHOHO,"Tuneful Hawaiian laughter?"
DONHOLMIUM,"Island crooner?"
DONJOHNSON,"""Miami Vice"" actor related to a pres.?"
DONKEY,"Party animal?"
DONKEYPAD,"Place for a party animal to crash?"
DONKEYSUIT,"What an ass declares in cards?"
DONKEYSUNCLE,"Ass?"
DONKEYSYEARBS,"Annual publications for burros?"
DONKEYTONK,"Bar for brayers?"
DONKEYXOTE,"Book most often quoted by Democrats?"
DONKEYXOTE,"Inspirational reading for Democrats?"
DONKEYXOTE,"Rocinante's master?"
DONKICKING,"Get dressed under protest?"
DONKINGDECAY,"Dental problem for a boxing promoter?"
DONLIQUORS,"Pour on the drinks?"
DONMYFRENCH,"Invitation to wear someone's salad dressing?"
DONNAAGREED,"Designer Karan gave the thumbs-up?"
DONNAAUTUMN,"Late-arriving disco singer?"
DONNAFARGO,"Country singer from North Dakota?"
DONNAFREED,"Actress on parole?"
DONNAREEDSCANE,"Prop for an Oscar winner?"
DONNAREEDY,"Thin costar of ""It's a Wonderful Life""?"
DONNE,"Poet who wrote The Eggstasie?"
DONNEBYMIRRORS,"Poet John in a reflective state?"
DONNEDEAL,"Start of a British poet's card game?"
DONNEONADARE,"Writer responding to the challenge?"
DONNER,"Pass from history?"
DONNERPARTY,"Theme of a reindeer's birthday celebration?"
DONNERSUMMER,"Director-turned-disco singer?"
DONNERTHEDEAD,"Santa reindeer-turned-zombie?"
DONNINGNEEDLES,"Putting on a garment made of fir-tree leaves?"
DONNYBROOK,"Free-for-all for Osmond?"
DONNYBROOK,"Free-for-all?"
DONNYBROOK,"Melee for singer Osmond?"
DONNYBROOKS,"Osmond brawls?"
DONNYSBROOK,"Watering spot for one of the Osmonds?"
DONOHARM,"Follow doctors' orders?"
DONOR,"One who gives his heart?"
DONORS,"Present company?"
DONOT,"Prohibition beginning?"
DONOT,"Prohibition's beginning?"
DONOTDISTURBWOMEN,"Leave the ladies alone?"
DONOTENTER,"Key on a top-security computer?"
DONOTENTERTAIN,"Sign at a circus on strike?"
DONOTINTER,"Cemetery sign?"
DONOTMAILCASH,"POST NO BILLS?"
DONOTPASSARGO,"Sign on the back of Jason's ship?"
DONOTPASSCONGO,"Advice to an Ebola-fearing tourist?"
DONOTPASSGO,"Phrase for the jailbound?"
DONOTPASSGOOK,"Stop short of the ooze?"
DONOTPASSYUGO,"Card in the game Car Flop Monopoly?"
DONOTSTACK,"Sign for a jury selector?"
DONPAYMENT,"Mafia boss's cut?"
DONQUOTE,"""Make him an offer he can't refuse,"" e.g.?"
DONS,"Family figures?"
DONS,"Family heads?"
DONS,"Family men?"
DONSDIVORCECASE,"Trump suit?"
DONSHULA,"Football coach's dance?"
DONSKNOTTS,"Barney Fife's bowlines?"
DONSLICKER,"City comedian?"
DONSTRAUMAS,"Godfather films, as augured?"
DONT,"Stop order?"
DONT,"Word of advice?"
DONTARGUEDEAR,"Words from Mom when DAD says no?"
DONTASKMASTER,"Genie's caution about a possible fourth wish?"
DONTBEACRITTER,"""Stop acting like such an animal""?"
DONTBEAFORESTRANGER,"Anti-park service career advice?"
DONTBECRUEL,"Admonition to a sadist?"
DONTBECRUELLA,"Elvis's plea in ""101 Dalmatians""?"
DONTBEGRUEL,"'Please, not thin porridge again!'?"
DONTBEGRUEL,"A prisoner anticipating his dinner?"
DONTBEOBLONG,"Admonition to a square?"
DONTBESULLY,"""Who do you think you are, that hero pilot who landed the plane in Hudson River?""?"
DONTBETONIT,"Admonition from Gamblers Anonymous?"
DONTBLAMEME,"Billy Martin to George Steinbrenner?"
DONTBLAMEME,"Defensive line?"
DONTBOTHER,"Admonition to a pest?"
DONTBREAKUPASET,"Collector's motto?"
DONTCOUNTONIT,"... are you all-knowing and all-seeing?"
DONTCOUNTONIT,"Negative result of a shake-up?"
DONTERASE,"Admonition to a hit man?"
DONTEVENTHINKIT,"Psychiatrist's warning?"
DONTGETZANYIDEAS,"Fail to devise ludicrous schemes?"
DONTGIVEMEANYLIPTON,"""I'm not interested in having tea!""?"
DONTHATEACOWMAN,"Vegetarian's motto?"
DONTHAVEACALF,"Avoid an immature tantrum?"
DONTHAVEACALLOWMAN,"Advice to a husband seeker?"
DONTHAVEACOWBOY,"Motherly advice after a tough bronco ride?"
DONTHAVEASOW,"Words to an upset pig farmer?"
DONTHOGTHECOVERS,"Pillow talk?"
DONTKNOWMUNCH,"Aaron Neville number about ""The Scream""?"
DONTLEAVESOMANYEMPTY,"FILLMORE?"
DONTLETFOODGOTOWAIST,"Warning to a loser?"
DONTLICKNOW,"Movie about dog obedience school?"
DONTLOOKBACK,"Theme song for Lot?"
DONTMAKEIDLETHREADS,"Exercise-garb company motto?"
DONTMAKEMEOVA,"Song about not wanting eggs for breakfast?"
DONTMAKEWAXES,"Bad advice for the SC Johnson company?"
DONTMENTIONIT,"""You're welcome,"" or a gag order?"
DONTMINSKWORDS,"Belarussian's demand for frank talk?"
DONTMOVE,"Freeze order?"
DONTMOVEAMUSCLE,"Stop order?"
DONTMOVEAMUZZLE,"Decide against reorganizing the pet store?"
DONTNOD,"Injunction against drowsing?"
DONTONMYPARADE,"""No negative vibes!"", in a drought?"
DONTONNOODLES,"Capo's twist on an Asian soup staple?"
DONTPASSMEBUY,"What the shopkeeper at The Beatles Mall sings?"
DONTPASSMEBY,"""White Album"" song about not letting another group play through?"
DONTPLAYBANJO,"Nostrum?"
DONTPLAYDOME,"Covered stadium that's off-limits to bands?"
DONTPLAYMATCHES,"""Just do drills for now""?"
DONTRAINONMYBERET,"Parisian's daily prayer?"
DONTROULETTEOUT,"""Please consider playing the wheel again""?"
DONTRUSTANYONE,"Advice to Tin Man costume designers?"
DONTS,"Half of all advice?"
DONTSATEMEBRO,"""Dude, I hate feeling full""?"
DONTSCARFITDOWN,"Fashionable advice to diners at a fancy restaurant?"
DONTSCARFITDOWN,"Owner's only request at the fashionable restaurant?"
DONTSLOUCH,"Vertical line?"
DONTSTANDSOCLOSETOME,"Not a good Muzak tune for a psychiatrist's office?"
DONTSTARE,"Caution to one who overlooks you?"
DONTSTOPNOW,"Persevere, like a very loud organist?"
DONTTHATBEATARLES,"What Gauguin said about Tahiti?"
DONTTOUCHMYJUNK,"Demand from a germophobic Chinese boater?"
DONTTOUCHTHATDALI,"Admonishment at a Surrealist museum?"
DONTTREADONME,"New World order?"
DONTTREADONMIMI,"Words of caution from Rodolfo?"
DONTTUNEMEOUT,"Disc jockey's attention-getter?"
DONTWEARFIR,"Protest sign in the forest?"
DONTWORRYBABY,"Words of comfort to a young child?"
DONTYOUCALLMEACOD,"""I'm no fish, puh-lease!""?"
DONUT,"Coffee insert?"
DONUT,"Coffee mate?"
DONUT,"Hole-some treat?"
DONUT,"Holey roll?"
DONUT,"Little dipper?"
DONUT,"Ring in the morning?"
DONUTS,"Force feed?"
DONUTS,"Hole grain food?"
DONUTS,"Morning rounds?"
DOO,"Beginning of a hickey?"
DOO,"End of a rural wake-up call?"
DOO,"Scooby's last name?"
DOO,"Scooby's tail?"
DOO,"Tail of a crow?"
DOODAH,"Racetrack refrain?"
DOODLE,"Marginal art?"
DOODLE,"Marginal writing?"
DOODLE,"Random drawing?"
DOODLE,"Yankee follower?"
DOODLEBUGS,"Defects in scribbled pictures?"
DOODLED,"Drew upon one's notes?"
DOODLING,"Using a pencil without a point?"
DOOM,"Make toast?"
DOOM,"Mood reversal?"
DOOMED,"Heading to the finish?"
DOOMEDSTADIUM,"Antiquated ballpark?"
DOOMEDSTADIUM,"Atlanta's Omni, in early 1997?"
DOOMEDSTADIUM,"Ballpark slated for the wreckers?"
DOOMEDSTADIUM,"Soon-to-be-demolished sports venue?"
DOOMMUSIC,"'Dies Irae'?"
DOOMMUSIC,"Depressing songs?"
DOOMRING,"Knell?"
DOOMRINGS,"Apocalyptic retro jewelry?"
DOOMS,"Prefix for the last day?"
DOOMSDAYCOLT,"Young horse wielding an atomic death ray?"
DOOMWATSON,"Cause bad luck for ""Harry Potter"" actress Emma?"
DOONESBERRY,"Comic strip about Lorna's fruit?"
DOONESFORBIDDING,"Say ""No,"" ""Never"" and ""Uh-uh""?"
DOOR,"""In"" place?"
DOOR,"Feature of an exit strategy?"
DOOR,"Guy behind Jim Morrison?"
DOOR,"Hole in the wall?"
DOOR,"In place?"
DOOR,"It's for openers?"
DOOR,"Open-and-shut place?"
DOOR,"Port of entry?"
DOOR,"Saloon swinger?"
DOOR,"Slammer's victim?"
DOOR,"Slammer?"
DOOR,"Way in?"
DOOR,"Way out there?"
DOOR,"Way out?"
DOOR,"Welcome site?"
DOORBELL,"Avon rep's target?"
DOORDIE,"Yell directed at a much-hated portal?"
DOORFORTHEHEAD,"Lavatory entrance?"
DOORJAMI,"Actress Gertz greeting guests?"
DOORKEEPER,"Reluctant car dealer?"
DOORKEY,"Home opener?"
DOORKNOB,"Necessity for an opening act?"
DOORKNOB,"Opening necessity?"
DOORNAILS,"Symbols of death?"
DOORNOOB,"Person still figuring out the ins and outs of getting in and out?"
DOORPRIZE,"""Let's Make a Deal"" giveaway?"
DOORS,"Hall members?"
DOORS,"Heavy swingers?"
DOORS,"Saloon swingers?"
DOORS,"Some swingers?"
DOORS,"Swingers?"
DOORS,"Way-out swingers?"
DOORSTALKER,"Obsessed Morrison fan?"
DOORSTOP,"It can make something ajar?"
DOOWAHDENUM,"Body part that gets your digestion humming right along?"
DOPE,"Joint stock?"
DOPE,"No-brainer?"
DOPENANCE,"Follow priestly orders?"
DOPENDANTS,"Make necklace baubles?"
DOPEONDUMBBELLS,"Info for bodybuilders?"
DOPESHEET,"Stupid bedding salesman's item?"
DOPESHEET,"Track record?"
DOPEY,"Bashful buddy?"
DOPEY,"Bashful companion?"
DOPEY,"Grumpy co-worker?"
DOPEY,"Grumpy coworker?"
DOPEY,"Happy associate?"
DOPEY,"Happy co-worker?"
DOPEY,"Last dwarf?"
DOPEYNUTS,"Huge fans of a Dwarf?"
DOPINGSTRATEGY,"Athlete's illegal plan?"
DORA,"Dumb girl?"
DORA,"Theo's other half?"
DORAG,"Hood in the 'hood?"
DORAS,"""Dumb"" gals?"
DOREMI,"Bankable notes?"
DOREMI,"Base of a staff?"
DOREMI,"Kale, lettuce, and cabbage?"
DOREMI,"Monetary notes?"
DOREMI,"Sounds of music?"
DOREMI,"Upscale trio?"
DORIAN,"Gray without age?"
DORIS,"Day at the movies?"
DORIS,"Day we won't soon forget?"
DORISEARTHDAY,"Tree-hugging actress?"
DORISEVENING,"Late-arriving singer/actress of old?"
DORISLESSING,"Unsatisfied novelist?"
DORITOS,"Orange bowl fillers?"
DORKINTHEROAD,"Geeky pedestrian?"
DORM,"Brown building?"
DORM,"Brown lodging?"
DORM,"Campus nightspot?"
DORM,"Home to someone who wasn't rushed?"
DORM,"Housing for seniors?"
DORM,"Place for a Yale lock?"
DORM,"Rice housing?"
DORM,"Rice pad?"
DORM,"Senior housing?"
DORM,"State quarters?"
DORM,"Temple bedroom?"
DORM,"Temple structure?"
DORM,"What you might be rushed to get out of?"
DORM,"Where to live and learn?"
DORMANTSTATE,"*LACY?"
DORMATITIS,"College student's skin ailment?"
DORMATOLOGIST,"Expert on students' rash behavior?"
DORMITORY,"Dirty room?"
DORMS,"Brown buildings?"
DORMS,"Brown quarters?"
DORMS,"Duke homes?"
DORMS,"Duke's quarters?"
DORMS,"Rice pads?"
DORMS,"Senior housing?"
DORMSTRAIN,"Pressures caused by living on campus?"
DORMVOLCANO,"Campus eruptor?"
DOROTHEAS,"Platforms on wheels?"
DOROTHYBARKER,"Dog named after skater Hamill?"
DOROTHYCOMMER,"Owner of an online company, formally?"
DORSALFINN,"Back in Helsinki?"
DORSALFINNS,"Sign of sharks near Helsinki?"
DORSALFIXINS,"Garnish for the tail?"
DORY,"Hunky follower?"
DOS,"A couple in Cancún?"
DOS,"A couple in Mexico?"
DOS,"A couple of Spaniards?"
DOS,"Couple from Madrid?"
DOS,"Couple of Spaniards?"
DOS,"How many it takes to tango in Spain?"
DOS,"Lock combinations?"
DOS,"MS follower?"
DOS,"Short coifs?"
DOS,"Spanish company?"
DOS,"Spanish couple?"
DOS,"The right stuff?"
DOS,"Things first on the way up?"
DOS,"Two for Juan?"
DOS,"Windows base?"
DOSAGES,"Jottings on tablets?"
DOSAGES,"Noted wise men?"
DOSAGES,"Shot measures?"
DOSE,"Bit of reality?"
DOSE,"Healthy amount?"
DOSE,"Pill-age?"
DOSE,"Reality unit?"
DOSE,"Unit of reality?"
DOSEOFREALITY,"Spoon-administered intangible?"
DOSEOFREALITYTV,"One hour of ""The Apprentice"" per week?"
DOSER,"Medicine man?"
DOSIDO,"Back-to-back action?"
DOSIDO,"What goes around at a hoedown?"
DOSSIER,"Bond report?"
DOST,"Dusty old verb?"
DOST,"Out-of-style do?"
DOT,"""i"" ball?"
DOT,"""i"" lid?"
DOT,"""i"" piece?"
DOT,"'i' piece?"
DOT,"Childhood connection?"
DOT,"Close an ""i""?"
DOT,"Com preceder?"
DOT,"Final touch on a letter?"
DOT,"Finish ""line""?"
DOT,"Finish a letter?"
DOT,"Finish the ninth or tenth letter?"
DOT,"Half a colon?"
DOT,"I piece?"
DOT,"Part of all Web addresses?"
DOT,"Period piece?"
DOT,"Point of a sentence?"
DOT,"Point of view?"
DOT,"Point to be made?"
DOT,"Polka ending?"
DOT,"Polka finale?"
DOT,"Prompt arrival time?"
DOT,"Semi-colon?"
DOT,"Semicolon?"
DOT,"Seurat's stroke?"
DOT,"Sign of the times?"
DOT,"Small part of this?"
DOT,"Smallest part of this?"
DOT,"i lid?"
DOTCOM,"Part of a bubble bath?"
DOTCOMMA,"Semicolon?"
DOTCOMMENT,"'It's Morse code for E'?"
DOTCOMPOUND,"Pixel-producing facility?"
DOTDOTDOTDOTCOM,"Web site about ellipses?"
DOTED,"Loved not wisely, but too well?"
DOTH,"Acts like King James?"
DOTH,"Does once?"
DOTHEBRIGHTTHING,"Film about how to win a MacArthur Fellowship?"
DOTHELIMBAUGH,"Dance like Rush?"
DOTHELINDSAY,"Dance like a mayor?"
DOTHERIDETHING,"Visit Disneyland?"
DOTHETRICK,"Admonition to a magician?"
DOTHEUNTWIST,"Open a bottle of cheap beer?"
DOTHEWRITETHING,"Be an author?"
DOTIME,"Complete a sentence?"
DOTIME,"Have a pen for a pad?"
DOTIME,"Live in a big house?"
DOTIME,"Work on a sentence?"
DOTING,"Likely to spoil?"
DOTINTHESHARK,"Fragment of an SOS from a ""Jaws"" victim?"
DOTMATRIX,"Traffic planner's array?"
DOTODO,"Full scale?"
DOTS,"City representatives?"
DOTS,"Closes an ""i""?"
DOTS,"Closes ones i's?"
DOTS,"Covers one's i's?"
DOTS,"Finishes some letters?"
DOTS,"I lids?"
DOTSANDDASHES,"DAD's favorite code?"
DOTTED,"Closed your i's?"
DOTTED,"Made a point?"
DOTTEDLINE,"John Hancock site?"
DOTTIER,"Madder in Mich. city?"
DOTTIERDETROIT,"New slogan for a Michigan city trying to seem a little more crazy?"
DOTTING,"Closing your i's?"
DOTTING,"Finishing some letters?"
DOTTING,"Making a point?"
DOTTODOTS,"Line drawings?"
DOUBLE,"It takes you halfway home?"
DOUBLEB,"Hobbit feature?"
DOUBLEBARFINCH,"Bird with a severe drinking problem?"
DOUBLEBARK,"Woof woof?"
DOUBLEBEASTED,"Like a monstrously-styled suit?"
DOUBLEBILL,"Clone tycoon Gates?"
DOUBLEBILLED,"Posted two placards?"
DOUBLEBING,"Two cherries on one stem?"
DOUBLEBIRDIE,"Chickchick?"
DOUBLEBOGIE,"BOGART TWIN FEATURE?"
DOUBLEBOO,"Twice a Halloween warning?"
DOUBLEBUILD,"Put two houses on one lot?"
DOUBLECHIN,"Stunt man's woe?"
DOUBLECHINA,"""Whatever Beijing gives, give twice that amount!""?"
DOUBLECHINA,"Increase dishes for heavy folk?"
DOUBLECHINO,"Reinforced clothing material?"
DOUBLECLUTCH,"Extremely reliable under pressure?"
DOUBLECOVERAGE,"Two networks showing the same game?"
DOUBLECROSSERS,"Puzzle people gone bad?"
DOUBLECROSSES,"Combination punch?"
DOUBLECUBED,"Raised to the ninth power?"
DOUBLEDAYMARE,"Bad vision that strikes twice?"
DOUBLEDECKER,"A mo. on a London bus?"
DOUBLEDEEP,"Twice as profound?"
DOUBLEDIGS,"Semi-detached housing?"
DOUBLEHEATHERS,"Locklear and her clone?"
DOUBLEINDEMNITY,"Insurance for an identical twin?"
DOUBLEJEOPARDY,"Alex Trebek's favorite legal term?"
DOUBLEJIGGER,"Doer of ""two"" Irish dances?"
DOUBLEL,"Hollow center?"
DOUBLELAYETTES,"What new moms of twins need?"
DOUBLELOX,"Big salmon order for a security firm?"
DOUBLEMINDED,"Multitasking, but just barely?"
DOUBLEMINTTWINS,"Wrigley pitchers?"
DOUBLENEGATIVE,"Result of not advancing the film?"
DOUBLEPARK,"What you might need to do with a spotless car?"
DOUBLEPARK,"Where the Twins play?"
DOUBLEPARKA,"Extra-warm Arctic wear?"
DOUBLEPARKA,"Wrap warranting a fine?"
DOUBLEPLAY,"Broadway twofer?"
DOUBLEREED,"Clone Oliver?"
DOUBLESIDEDISH,"Supersized slaw serving?"
DOUBLESOLITAIRE,"Honeymooner's card game?"
DOUBLESOLITAIRE,"One-for-two deal?"
DOUBLESPACE,"Parallel universe?"
DOUBLESPACES,"Goes from walk to trot and trot to gallop?"
DOUBLESPACES,"Takes twice as many steps in a duel?"
DOUBLESPARK,"Twice the pizazz?"
DOUBLESPARTNER,"One raising a racket?"
DOUBLESTINK,"Effect of Pepé Le Pew battling a romantic rival?"
DOUBLETAKE,"Selection from ""Twins""?"
DOUBLETAKES,"Footage from ""Twins""?"
DOUBLETALK,"Gibberish, to an understudy?"
