ere,"""Able was I ___ …"""
ere,"""Able was I ___..."""
ere,"""Maid of Athens, ___ we part"": Byron"
ere,"Bard's ""before"""
ere,"Before, before"
ere,"Before, in poetry"
ere,"Before, in verse"
ere,"Before, of yore"
ere,"Before, once"
ere,"Before, poetically"
ere,"Before, to a sonneteer"
ere,"Before, to bards"
ere,"Before, to Burns"
ere,"Before, to Byron"
ere,"Before, to poets"
ere,"James Whitcomb Riley's ""___ I Went Mad"""
ere,"Poet's ""before"""
ere,"Prior to, poetically"
ere,"Prior to, to Prior"
ere,Afore
ere,Bard's before
ere,Bard's preposition
ere,Before
ere,Before of yore
ere,'Fore
ere,In advance of
ere,It comes before long
ere,Long intro?
ere,Middle of a famous palindrome
ere,Palindromic conjunction
ere,Palindromic preposition
ere,Poetic conjunction
ere,Poetic palindrome
ere,Poetic preposition
ere,Poet's palindromic preposition
ere,Poet's preposition
ere,Previously
ere,Prior to
ere,Shortly before?
erect,At attention
erect,Build
erect,Construct
erect,Not slouching
erect,Pitch
erect,Put up
erect,Raised
erect,Set up
erect,Standing
erect,Straight up
erect,Upright
erected,Built
erected,Put up
erected,Set up
erectly,Straight
erector,Builder
erector,Kind of set
erects,Builds
erects,Puts up
erects,Raises
erelong,By and by
eremite,Recluse
erenow,Heretofore
erg,.0000001 joule
erg,A little bit of work
erg,A little work
erg,Bit of work
erg,Centimeter-gram-second unit
erg,Fraction of a joule
erg,Joule fraction
erg,Part of a joule
erg,Physics unit
erg,Piece of work
erg,Piece of work?
erg,Unit of energy
erg,Unit of work
erg,Work unit
ergo,"""Cogito ___ sum"""
ergo,"""Cogito, ___ sum"""
ergo,"Descartes's ""therefore"""
ergo,As a result
ergo,Consequently
ergo,Hence
ergo,It follows that
ergo,Proof word
ergo,Start of a conclusion
ergo,Therefore
ergo,Thus
ergot,Cereal killer
ergot,Grain disease
ergot,Plant problem
ergs,Units of work
ergs,Work units
eri,"""___ tu"" (aria for Renato)"
eri,"""___ tu"" (Verdi aria)"
eri,"""___ tu"""
eri,"Verdi's ""___ tu"""
eric,"Clapton who sang ""Layla"""
eric,"Explorer called ""the Red"""
eric,___ the Red
eric,Actor Stoltz
eric,Director Rohmer
eric,Guitarist Clapton
eric,Lexicographer Partridge
eric,Mystery writer Ambler
eric,Newsman Sevareid
eric,Novelist Ambler
eric,Philosopher Hoffer
eric,Playwright Bogosian
eric,Rocker Clapton
eric,Rock's Clapton
eric,Skater Heiden
eric,Slang expert Partridge
eric,Speed skater Heiden
erica,"""All My Children"" vixen"
erica,"""Fear of Flying"" author Jong"
erica,"___ Kane of ""All My Children"""
erica,"Susan's ""All My Children"" role"
erica,"The unmarried woman in ""An Unmarried Woman"""
erica,Author Jong
erica,Novelist Jong
erica,Susan Lucci's Emmy role
erica,Writer Jong
Erich,"""Love Story"" author Segal"
Erich,Author Segal
Erich,Novelist Remarque
Erich,Psychoanalyst Fromm
Erie Canal,It opened in 1825
Erie,Ashtabula's lake
Erie,Border lake
Erie,Buffalo's county
Erie,Buffalo's lake
Erie,Canal of song
Erie,Cleveland's lake
Erie,Foe of the Iroquois
Erie,Gannon University city
Erie,Great Lakes city
Erie,Iroquoian Indian
Erie,Keystone State port
Erie,Lackawanna's lake
Erie,Lake near Niagara Falls
Erie,Lake that Canada's Point Pelee National Park is on
Erie,New York canal
Erie,New York county
Erie,New York county south of Niagara
Erie,New York's ___ Canal
Erie,Niagara River source
Erie,Old railroad name
Erie,Pelee Island's lake
Erie,Pennsylvania city
Erie,Pennsylvania port
Erie,Port on a lake of the same name
Erie,Sandusky's county
Erie,Seat of Kansas's Neosho County
Erie,Toledo's lake
Erie,View from Toledo
Erie,War of 1812 battle site
eries,Enemies of the Iroquois
eries,Great Lakes tribesmen
eries,Northern Indians
eries,Ohio natives
erik,"Estrada of ""CHiPs"""
erik,"Tenor in ""The Flying Dutchman"""
erik,Actor Estrada
erik,Composer Satie
erik,The Phantom of the Opera
erika,"Eleniak of ""Baywatch"""
Erin,"""___ Brockovich"""
Erin,"""___ go bragh!"""
Erin,"""___ go bragh"""
Erin,Actress Gray
Erin,Hibernia
Erin,Ireland
Erin,Land o' blarney
Erin,Land of leprechauns
Erin,Land of literature
Erin,Land of poetry
Erin,Land of the leprechauns
Erin,Leprechaun land
Erin,Leprechaun's land
Erin,Leprechauns' land
Erin,Name for an Irish lass
Erin,One of the Waltons
Erin,St. Patrick's home
Erin,The Emerald Isle
Erin,Yeats's land
Eris,Discordia's Greek counterpart
Eris,Twin sister of Ares
Eritrea,Asmara is its capital
Eritrea,Land on the Red Sea
Eritrea,United Nations member since 1993
Erl,"Schubert's ""The ___-King"""
Erle,"""House of Frankenstein"" director ___ C. Kenton"
Erle,___ Stanley Gardner
Erle,Agatha contemporary
Erle,Author ___ Stanley Gardner
Erle,Colleague of Dashiell
Erle,Contemporary of Agatha
Erle,Contemporary of Dashiell
Erle,Creator of Perry and Della
Erle,Creator of the secretary Della
Erle,Della's creator
Erle,Film director ___ C. Kenton
Erle,First name in courtroom fiction
Erle,First name in detective fiction
Erle,First name in mysteries
Erle,First name in mystery
Erle,First name in mystery writing
Erle,Perry's creator
Erle,Writer ___ Stanley Gardner
Erma,"""Aunt"" with a ""Cope Book"""
Erma,"""Aunt"" with a 1979 best seller"
Erma,"""Forever, ___"" (1996 humor book)"
Erma,"Aunt with a ""Cope Book"""
Erma,Aretha Franklin's Grammy-nominated sister
Erma,Columnist Bombeck
Erma,First name in humor
Erma,Humorist Bombeck
Erma,Wit Bombeck
Erma,Witty Bombeck
Erma,Writer Bombeck
ermine,Fine fur
ermine,Fur source
ermine,Regal fur
ermines,Fine furs
ern,"""Ol' Rockin' ___"" (bin-mate of the 1957 album ""Ford Favorites"")"
ern,Coastal flier
ern,Directional ending
ern,Directional suffix
ern,East end?
ern,East ender?
ern,Sea bird
ern,Sea eagle
ern,Seabird
ern,South extension
ern,Suffix with west
ern,West end?
ern,West ender?
Ernani,Title bandit in a Verdi opera
erne,Coastal raptor
erne,Marine eagle
erne,Marine flier
erne,River to Donegal Bay
erne,Sea bird
erne,Sea eagle
erne,Sea flier
erne,Shore soarer
erne,White-tailed eagle
ernes,Cousins of ospreys
ernes,Flying fish eaters
ernes,Sea birds
ernes,White-tailed birds
Ernest,Cyclotron inventor ___ Lawrence
Ernest,English poet Dowson
Ernest,Frank's partner in the comics
Ernest,One of the Gallo brothers
Ernest,Writer Hemingway
Ernesto,Automaker Maserati
Ernesto,Carmaker Maserati
ERNIE,"""It's a Wonderful Life"" role"
ERNIE,"""Sesame Street"" Muppet"
ERNIE,"""Sesame Street"" regular"
ERNIE,Bud Grace comic strip
ERNIE,Pulitzer winner Pyle
ERNIE,Sgt. Bilko
erns,Coastal raptors
erns,Sea eagles
Ernst,Artist Max
Ernst,Dadaist Max
Ernst,Pioneer in Surrealism
Ernst,Surrealist Max
Ernst,Young's partner in accounting
erode,Chip away at
erode,Cut into
erode,Eat away
erode,Eat away at
erode,Grind down
erode,Lose ground
erode,Lose ground?
erode,Sap
erode,Slip away
erode,Undermine
erode,Waste away
erode,Weaken
erode,Wear
erode,Wear away
erode,Wear down
eroded,Like many shorelines
eroded,Undercut
eroded,Washed away
eroded,Worn away
erodes,Wears away
erodes,Wears down
erogenous,Kind of zone
Eroica,Beethoven symphony
Eroica,Beethoven's Third
Eroica,Nickname of a Beethoven symphony
#NAME?,Ending with switch
#NAME?,Slangy suffix
#NAME?,Suffix with smack
#NAME?,Suffix with sock
#NAME?,Suffix with switch
#NAME?,Switch add-on
#NAME?,Switch ending
eros,"""Aeneid"" figure"
eros,"Cupid, to the Greeks"
eros,"Oscar Wilde poem ""The Garden of ___"""
eros,Arrow shooter
eros,Asteroid discovered in 1898
eros,Cupid's counterpart
eros,Cupid's Greek counterpart
eros,Desire
eros,February 14 figure
eros,God of love
eros,God offended by Daphnis
eros,Greek god of love
eros,Libido
eros,Love god
eros,Love symbol
eros,Lover boy?
eros,Lustful god
eros,Olympic archer
eros,One taking a bow?
eros,Passion personified
eros,Piccadilly Circus statue
eros,Son of Aphrodite
eros,Symbol of love
erose,"Jagged, as a leaf's edge"
erose,Irregular
erose,Irregularly notched
erose,Jagged
erose,Like a maple leaf
erose,Not smooth
erose,Uneven
erosion,Shoreline problem
erosive,Wearing
erotic,Arousing
erotic,Blue
erotic,Hot
erotic,Suggestive
erotic,Titillating
err,"""To ___ is human ..."""
err,Be mistaken
err,Be off
err,Be off base
err,Blow it
err,Blunder
err,Bobble
err,Drop the ball
err,Flub
err,Get it wrong
err,Go astray
err,Go off
err,Go wrong
err,Goof
err,Goof up
err,Lapse
err,Make a goof
err,Make a mistake
err,Mess up
err,Miscalculate
err,Misjudge
err,Miss the mark
err,Muff
err,Slip
err,Slip up
err,Stray
err,Stumble
err,Take a wrong turn
err,Wander
errand,Gofer's job
errand,Item on a list
errant,Off the mark
errant,Off-course
errant,Straying
errant,Wandering
errant,Wide of the mark
errata,Slips
errata,Typos
erratic,Inconsistent
erratic,Unpredictable
erred,Blew it
erred,Flubbed
erred,Goofed
erred,Guessed wrong
erred,Miscalculated
erred,Missed the mark
erred,Slipped up
erring,Astray
Errol,"Cedric ___ of ""Little Lord Fauntleroy"""
Errol,"Flynn of ""Captain Blood"""
Errol,Documentarian Morris
Errol,Film star Flynn
Errol,Flynn of film
Errol,Swashbuckler Flynn
Errol,Swashbuckling Flynn
error,"Overthrow, e.g."
error,"Overthrow, say"
error,Boner
error,Boo-boo
error,Bug
error,Clinker
error,Computer ___
error,Diamond flaw?
error,Fluff
error,It may get you to first base
error,Kind of message
error,Miscue
error,Trial's partner
error,Typo
error,Wrongdoing
errorless,Perfect
errors,Baseball stat
errors,Bugs
errors,Goofs
errors,Sports stat
errs,Blows it
errs,Blunders
errs,Bungles
errs,Commits a faux pas
errs,Drops the ball
errs,Flubs
errs,Goes off
errs,Goofs
errs,Goofs up
errs,Makes a boo-boo
errs,Makes a mistake
errs,Messes up
errs,Miscalculates
errs,Misses the mark
errs,Muffs
errs,Screws up
errs,Slips
errs,Stumbles
errs,Transgresses
ers,"Triage sites, briefly"
ers,Hems and haws
ers,Hesitant sounds
ers,Hosp. areas
ers,Hosp. units
ers,Med. drama sites
ers,Some TV drama sets
ers,Sounds of hesitation
ers,Speech stumbles
ers,Trauma ctrs.
ers,TV drama settings
ersatz,Artificial
ersatz,Fake
ersatz,Imitation
ersatz,Unreal
Erse,European language
Erse,European tongue
Erse,Gaelic
Erse,Gaelic language
Erse,Gaelic tongue
Erse,Gael's tongue
Erse,Hebrides tongue
Erse,Highland tongue
Erse,Highlands tongue
Erse,Irish offshoot
Erse,Limerick language
Erse,Old World language
Erse,Scots Gaelic
Erse,Scottish Gaelic
erst,"At one time, at one time"
erst,"Formerly, formerly"
erst,"Formerly, once"
erst,"In the past, in the past"
erst,"Once, long ago"
erst,"Once, once upon a time"
erst,"Once, once"
erst,Start with while
erst,While lead-in
erudite,Learned
erupt,Blow
erupt,Blow one's top
erupt,Blow up
erupt,Burst
erupt,Explode
erupt,Go off
erupt,Unleash pent-up emotions
erupts,Goes off
ErvIn,Senator of Watergate fame
Erwin,Field Marshal Rommel
Erwin,Gen. Rommel
ery,Suffix with mock
ESA,"That, in Oaxaca"
ESA,Conductor ___-Pekka Salonen
ESA,Hockey's Tikkanen
ESA,Spanish pronoun
ESA,Tikkanen of hockey
Esau,Biblical birthright seller
Esau,Biblical brother
Esau,Biblical twin
Esau,Brother of Jacob
Esau,Genesis brother
Esau,Genesis twin
Esau,Isaac's eldest
Esau,Isaac's firstborn
Esau,Jacob's brother
Esau,Jacob's twin
Esau,Old Testament twin
Esau,Son in Genesis
Esau,Son of Isaac
Esau,Son of Rebekah
Esau,Twin in Genesis
esc,Bailout key
esc,Computer key
esc,Computer key: Abbr.
esc,Emergency PC key
esc,Key abbr.
esc,PC key
esc,Upper-left key
escalate,Intensify
escalate,Snowball
escallops,Prepares potatoes in a way
escape,Break
escape,Break out
escape,Slip away
escaped,Out
escapee,Coop flier
escapee,One that got away
escapist,Daydreamer
escarole,Arugula alternative
#NAME?,Suffix with fluor-
#NAME?,Suffix with opal
Escher,"""Relativity"" artist"
eschew,Avoid
eschew,Forgo
eschew,Shun
escort,Accompany to a party
escort,Take
escorts,Dates
ESE,...
ESE,180° from WNW
ESE,Abilene-to-Waco dir.
ESE,Compass point
ESE,Compass pt.
ESE,Computer add-on
ESE,Computer attachment?
ESE,End of a race?
ESE,Jargon suffix
ESE,Journal addendum?
ESE,Language suffix
ESE,Legal conclusion?
ESE,London-to-Dover dir.
ESE,Nationality suffix
ESE,Oahu-to-Maui dir.
ESE,Opposite WNW
ESE,Reverse of WNW
ESE,Richmond-to-Norfolk dir.
ESE,San Jose-to-Fresno dir.
ESE,Saskatoon-to-Winnipeg dir.
ESE,Ship's heading
ESE,Suffix with Brooklyn
ESE,Suffix with Canton
ESE,Suffix with computer
ESE,Suffix with Japan
ESE,Suffix with legal
ESE,Suffix with Peking
ESE,Suffix with telegraph
ESE,Vane dir.
ESE,Wind dir.
ESE,WNW's opposite
ESE,WNW's reverse
eses,Go-aheads
esker,Geological ridge
esker,Glacial ridge
esker,Gravelly ridge
Eskimo,Alaska native
Eskimo,Igloo dweller
ESL,Immigrant's class: Abbr.
ESL,Immigrant's course: Abbr.
ESL,Immigrant's subj.
ESL,Night school subj.
ESL,Subj. for immigrants
Esme,Salinger dedicatee
Esme,Salinger girl
Esme,Salinger heroine
Esme,Salinger lass
Esme,Salinger title character
esne,Crossword worker?
esne,Feudal worker
esne,Lord's worker
esnes,Old laborers
eso-,"""___ Beso"" (1962 hit)"
eso-,"""___ Beso"" (Paul Anka hit)"
eso-,"""___ Beso"" (Paul Anka song)"
eso-,"Anka's ""___ Beso"""
eso-,"Spaniard's ""that"""
eso-,"That, in Tijuana"
eso-,"That, in Toledo"
eso-,"That, to Tomás"
eso-,"This, in Toledo"
eso-,Inner: Prefix
eso-,Pamplona pronoun
eso-,That objeto
eso-,That: Sp.
esoteric,Abstruse
esoteric,Secret
esp,"Clairvoyance, e.g."
esp,"Sixth sense, for short"
esp,Clairvoyant's gift
esp,Medium claim
esp,Paranormal ability
esp,Particularly: Abbr.
esp,Psychic power
esp,Psychic's claim
esp,Sixth sense
esp,Special gift
esp,Subject of a psych. experiment
esp,Telesthesia
esp,Uncommon sense
esp,Unproven ability
Espana,Neighbor of Francia
espial,Observation
espied,Saw
espied,Spotted
espies,Catches sight of
espies,Detects
espies,Glimpses
espies,Makes out
espies,Spots
espn,"""Baseball Tonight"" channel"
espn,Cable staple
espn,Locker room shower?
Esposito,Five-time Art Ross Trophy winner
espouse,Champion
espresso,Starbucks order
esprit,Lively intelligence
esprit,Sparkle
esprit,Verve
esprit,Vivacity
espy,Catch a glimpse of
espy,Catch sight of
espy,Glimpse
espy,Make out
espy,Notice
espy,Perceive
espy,Spot
esq,Abbr. on a shingle
esq,Atty.'s title
esq,Fancy name appendage
esq,Lawyer's abbr.
esq,Shingle abbr.
esque,Suffix with Roman
ess,Cousin of -trix
ess,Double curve
ess,Feminine suffix
ess,Grand Prix feature
ess,Hook shape
ess,Non-P.C. suffix
ess,Part of a car test course
ess,Pothook shape
ess,Relative of -trix
ess,Road curve
ess,Serpentine letter
ess,Slalom curve
ess,Slalom maneuver
ess,Slalom path
ess,Slalom segment
ess,Suffix with lion
ess,Tee preceder
ess,Tricky curve
ess,Twisty curve
ess,Twisty turn
Essa,"She, in Italy"
essay test,Student's worry
essay,"English exam finale, often"
essay,Attempt
essay,Bacon piece
essay,Blue book filler
essay,Blue-book filler
essay,Op-ed piece
essay,Piece in Harper's
essay,Pope piece
essay,Put to the test
essay,School assignment
essay,Swift work
essay,Test format
essay,Time piece?
essayed,Tried
essayers,Trying people
essays,Attempts
essays,College application parts
essays,Lamb pieces
essays,Themes
essays,Trials
esse,"""___ quam videri"" (North Carolina's motto)"
esse,"Sum, ___, fui"
esse,"They, in Trieste"
esse,"To be, in old Rome"
esse,"To be, to Brutus"
esse,"To be, to Tiberius"
esse,Actual being
esse,Being
esse,In ___ (actually)
esse,In ___ (existing)
esse,Latin 101 verb
esse,Latin 101 word
esse,Latin I word
esse,Latin infinitive
esse,Start of North Carolina's motto
Essen,Big Bertha's birthplace
Essen,City in North Rhine-Westphalia
Essen,City near Düsseldorf
Essen,City near Oberhausen
Essen,City north of Cologne
Essen,City on the Ruhr
Essen,German industrial city
Essen,Industrial city of Germany
Essen,Krupp works city
Essen,Krupp Works city
Essen,Museum Folkwang locale
Essen,Ruhr city
Essen,Ruhr Valley city
essence,Core
essence,Gist
essence,Perfume
essence,Thrust
Essene,Ancient ascetic
Essene,Ancient Palestinian
Essene,Ancient Semite
esses,Pluralizers
esses,Some hooks
esses,Twisty turns
Essex,Antique auto
Essex,Chelmsford's county
Essex,Colchester's county
Essex,Connecticut River town
Essex,Northeastern Massachusetts county
Essex,Reo contemporary
Essex,Robert Devereux's earldom
Essie,"""Ah, Wilderness!"" mother"
est,"""C'___ la vie!"""
est,"""Humanum ___ errare"""
est,Approx.
est,Ballpark fig.
est,Best guess: Abbr.
est,Body shop fig.
est,D.C. setting
est,Extreme suffix
est,Founded: Abbr.
est,French 101 verb
est,French direction
est,Guess: Abbr.
est,Guinness Book suffix
est,Guinness suffix
est,N.Y. minutes?
est,N.Y.C. clock setting
est,N.Y.C. zone
est,Not an exact fig.
est,Plus-or-minus fig.
est,Repair shop fig.
est,Shakespearean suffix
est,Superlative ending
est,Superlative suffix
est,Ultimate ending
Esta,"""¿Cómo ___ usted?"""
Esta,"""Como ___ usted?"""
Esta,"""Cómo ___?"""
Esta,"Are, in Aragón"
Esta,"Are, in Argentina"
Esta,"Are, in Ávila"
Esta,"This, in Taxco"
Esta,"This, in Tijuana"
Esta,"This, in Toledo"
Esta,"This, south of the border"
Esta,Spanish pronoun
estab,Cornerstone abbr.
Estas,"""Cómo ___?"""
Estas,"Form of Spanish ""to be"""
Estas,"These, in Madrid"
Estas,Part of a Spanish 101 conjugation
estate,Heir's concern
estate,Property
estate,What you will
estate,What's left
estate,What's left behind
estates,Subjects of wills
estates,They may be taxed
estates,They're left behind
estd,Cornerstone abbr.
estd,Founded: Abbr.
Este,"Punta del ___, Uruguay"
Este,90° from norte
Este,Boiardo's patron
Este,Borgia in-law
Este,City near Padua
Este,Direction from which el sol rises
Este,Direction in Durango
Este,Ferrara family name
Este,One of four direcciones
Este,Renaissance art patron
Este,Renaissance family name
Este,Renaissance name of fame
Este,Renaissance patron
Este,Spanish direction
Este,Villa d'___
esteem,Favor
esteem,High regard
esteem,Honor
esteem,Look up to
esteem,Prize
esteem,Put on a pedestal
esteem,Regard
esteem,Regard highly
esteem,Respect
esteem,Treasure
esteem,Value
esteemed,Prized
esteems,Holds high
esteems,Prizes
Estelle,"Costar of Bea, Betty, and Rue on ""The Golden Girls"""
Estelle,1967 Oscar winner Parsons
ester,"Banana oil, e.g."
ester,"C4H8O2, e.g."
ester,"Dimethyl sulfate, e.g."
ester,"Ethyl acetate, e.g."
ester,"Glyceride, e.g."
ester,"Oil of wintergreen, e.g."
ester,Aromatic compound
ester,Fragrant compound
ester,Fruity-smelling compound
ester,Poly- follower
esters,Dimethyl sulfate and others
esters,Fragrant compounds
estes,"""Women Who Run With the Wolves"" author"
estes,"___ Park, Colo."
estes,___ Park
estes,Adlai's 1956 running mate
estes,Children's author Eleanor
estes,Opera singer Simon ___
Esth,Book after Neh.
Esth,Book before Job: Abbr.
Esth,Job preceder: Abbr.
Esth,O.T. book
Esth,Tallinn native
Esther,Book before Job
Esther,Job preceder
Esther,Purim honoree
esthete,Artsy one
esthetic,Attractive
estimate,Ballpark figure
estival,Summerlike
esto,"""___ Perpetua"" (Idaho's motto)"
esto,"""Salus populi suprema lex ___"" (Missouri's motto)"
esto,"This, to Jorge"
esto,___ perpetua (Idaho's motto)
esto,Idaho motto starter
esto,Last word of Missouri's motto
Estonia,It regained independence in 1991
estop,"Bar, at the bar"
estop,"Bar, legally"
estop,Bar
estop,Bar at the bar
estop,Bar in court
estop,Prevent
estop,Prevent legally
estops,Bars
estops,Prevents
estrange,Put off
estranges,Turns away
ests,Ballpark figs.
ests,Guesses: Abbr.
estuary,Little sound
et al,"And others, for short"
et al,Abbr. at the end of a list
et al,And others: Abbr.
et al,Bibliog. space saver
et al,Bibliographic abbr.
et al,Bibliographical abbr.
et al,Bibliography abbr.
et al,Card catalog abbr.
et al,Catalog card abbr.
et al,Catchall abbr.
et al,Common Latin abbr.
et al,Footnote abbr.
et al,Library catalog abbr.
et al,List abbr.
et al,List ender
et al,List shortener
et al,List-ending abbr.
et al,List-shortening abbr.
et al,Roster abbr.
et al,Series ender
et al,Series finale
et alii,And more
et alii,And others
et alii,Bibliographical phrase
et alii,Bibliography space-saver
et alii,List ender
et alii,Phrase of inclusion
et seq,Bibliographical abbr.
et seq,Footnote abbr.
et tu,"""___, Brute!"""
et tu,"""___, Brute?"""
et tu,Accusatory question
et tu,Accusatory words
et tu,Brute leader?
et tu,Dying words
et tu,Ides rebuke
et tu,Words of accusation
et tu,Words to a traitor
et tu,Words to Brutus
eta,"In-flight info, for short"
eta,"Pilot's announcement, briefly"
eta,"Pilot's announcement, for short"
eta,___ Aquarids (May meteor shower)
eta,Airport posting: Abbr.
eta,Capt.'s guess
eta,Capt.'s prediction
eta,Certain fraternity chapter
eta,Flight board abbr.
eta,Fraternity letter
eta,Greek H
eta,Greek letter
eta,Greek vowel
eta,Hellenic vowel
eta,J.F.K. info
eta,J.F.K. posting
eta,KLM announcement
eta,KLM calculation
eta,LAX abbr.
eta,LAX info
eta,LAX posting
eta,Posting at JFK
eta,Sorority letter
eta,When a plane is due in: Abbr.
eta,Zeta follower
etage,French story
etagere,Display unit
etagere,Knickknack holder
e-tail,Dot-commerce
e-tail,Sell online
etamine,Cotton fabric
etas,"Flight data, briefly"
etas,Fraternity letters
etas,Greek H's
etas,Greek letters
etas,Greek vowels
etas,Itinerary info
etas,J.F.K. postings
etas,Sorority letters
etas,Terminal info
etc,"""Yadda, yadda, yadda"""
etc,Abbr. after a comma
etc,And more
etc,And so forth
etc,And so on
etc,And so on: Abbr.
etc,Catchall abbr.
etc,List abbr.
etc,List ender
etc,Lister's abbr.
etc,Mail Boxes ___
etc,Often-repeated abbr.
etc,Truncation indication: Abbr.
etcetera,Enumeration follower
etcetera,Yadda yadda yadda
etceteras,Miscellanies
etch,Carve in stone
etch,Cut
etch,Delineate
etch,Fix firmly
etch,Impress clearly
etch,Leave one's mark on
etch,Make an impression
etch,Make permanent
etch,Mark permanently
etch,Use acid
etcher,"Goya, for one"
etches,Makes aquatints
ETD,Airport abbr.
ETD,Itinerary abbr.
ETD,J.F.K. posting: Abbr.
#NAME?,"Berlioz's ""Les nuits d'___"""
#NAME?,"Berlioz's ""Nuit d'___"""
#NAME?,"High season, on the Riviera"
#NAME?,Automne preceder
#NAME?,Hiver's opposite
#NAME?,Hot time in Haiti
#NAME?,Hot time in Québec
#NAME?,Part of l'année
#NAME?,Printemps follower
#NAME?,Quebec's Festival d'___
#NAME?,Riviera season
#NAME?,Somme summer
#NAME?,Somme time
#NAME?,Sorbonne summer
#NAME?,Summer abroad
#NAME?,Summer in France
#NAME?,Summer on the Riviera
#NAME?,Summer on the Seine
#NAME?,Time for les vacances
#NAME?,When Nancy bakes?
#NAME?,When the French fry
#NAME?,When the French fry?
eternal,"God, with ""the"""
eternal,Enduring
eternal,Going on and on
eternal,Nonstop
eternal,Unbegotten
eternally,Forever
eterne,"Forever, poetically"
etesian,"Annual, as Mediterranean winds"
eth,Addis Ababa's land: Abbr.
eth,Biblical suffix
eth,Biblical verb ending
eth,Biblical verb suffix
eth,Ending of the Bible
eth,Numerical ending
eth,Numerical suffix
eth,Old verb ending
eth,Ordinal suffix
Ethan,"""___ Frome"""
Ethan,"Hawke of ""Training Day"""
Ethan,"Wharton's ""___ Frome"""
Ethan,Actor Hawke
Ethan,Author Canin
Ethan,Hawke of film
Ethan,Hawke of Hollywood
Ethan,Novelist Canin
Ethan,One of the Coen brothers
Ethan,Patriot Allen
Ethan,Revolutionary Allen
ethane,C2H6
ethane,Fuel gas
ethane,Natural gas component
ethane,Odorless gas
ethanol,C2H5OH
ethanol,It's intoxicating
ethel,Lucy's best friend
ethel,Lucy's landlady
ethel,Neighbor of Lucy and Ricky
ethel,One of the Barrymores
ether,Aromatic solvent
ether,Early anesthetic
ether,It'll knock you out
ether,It's a knockout
ether,Number that's no longer used
ether,Old anesthetic
ethereal,Light
ethers,Some solvents
ethic,Body of good conduct
ethic,Body of values
ethic,Set of principles
ethic,Set of values
ethic,Standard
ethic,Value system
ethic,Work ___
ethical,Aboveboard
ethical,Upright
ethics,High standards
ethnic,"Italian, e.g."
ethnic,Kind of cuisine
ethnic,Kind of humor
ethnic,Like some cuisine
ethnic,Like some humor
ethno-,Prefix with biology
ethno-,Prefix with centric
ethno-,Prefix with graphic
ethos,Character
ethos,Community character
ethos,Community spirit
ethos,Cultural values
ethos,Group values
ethos,Spirit of a people
ethos,Standard of living?
ethyl,___ alcohol
ethyl,Gas additive
ethyl,Kind of alcohol
etienne,Saint-___ (Loire's capital)
etiolate,Bleach
etiolate,Drain of color
etna,"""Empedocles on ___"" (Matthew Arnold poem)"
etna,"11,000-foot Italian peak"
etna,European erupter
etna,Europe's highest volcano
etna,It towers over Taormina
etna,It's active in Sicily
etna,Lab item
etna,Mount SW of Messina
etna,Peak near Taormina
etna,Sicilian erupter
etna,Sicilian mount
etna,Sicilian peak
etna,Sicilian rumbler
etna,Sicilian smoker
etna,Sicilian spewer
etna,Sicilian spouter
etna,Sicilian volcano
etna,Sight from Messina
etna,Sight from Taormina
etna,Valle del Bove locale
etna,View from Catania
etna,Volcano in Sicily
etna,Vulcan's Chimney
etnas,Cone-shaped heaters
etnas,Old lab heaters
ETO,"Ike's command, once: Abbr."
ETO,1944 initials
ETO,Area of 1940's mil. activity
ETO,Command for D.D.E.
ETO,D.D.E.'s command
ETO,D.D.E.'s command in W.W. II
ETO,D.D.E.'s W.W. II command
ETO,Ike's command in W.W. II
ETO,Ike's W.W. II command
ETO,On a par with
ETO,W.W. II arena
ETO,W.W. II command
ETO,W.W. II inits.
ETO,W.W. II map: Abbr.
ETO,W.W. II zone
etoile,Paris's Arc de Triomphe de l'___
etoile,Prima ballerina
etoile,Star
Eton,Berkshire school
Eton,Collar type
Eton,English prep school
Eton,George Orwell's alma mater
Eton,Harrow rival
Eton,Harrow's rival
Eton,Kind of collar
Eton,Old school
Eton,Prince William's school
Eton,Prince's school
Eton,Royal educator
Eton,School for Prince William
Eton,School near Windsor
Eton,School on the Thames
Eton,School since 1440
Eton,School with historic playing fields
Eton,Shelley's alma mater
Eton,Thames town
Eton,Town on the Thames
Etruscan,Ancient Italian
ETS,"Aliens, for short"
ETS,"Space invaders, for short"
ETS,"Venusians, e.g."
ETS,Dolls of the 80's
ETS,S.A.T. company
ETS,Sci-fi figures
ETS,U.F.O. crew
ETS,UFO crew
Etta,Blues singer James
Etta,Bluesy James
Etta,Editorial cartoonist Hulme
Etta,James of jazz
Etta,Jazz singer ___ James
Etta,Jazz singer James
Etta,Jazz singer Jones
Etta,Jazzy James
Etta,Kett of old comics
Etta,Kett of the comics
Etta,Singer James
Etta,Singer James or Jones
#NAME?,Diminutive suffix
#NAME?,Female name ending
#NAME?,Feminine suffix
#NAME?,Kitchen addition
#NAME?,Kitchen extension
#NAME?,Kitchen extension?
#NAME?,Major ending
#NAME?,Novel conclusion?
#NAME?,Novel ending
#NAME?,Novel ending?
#NAME?,Suffix with cauliflower
#NAME?,Suffix with cigar
#NAME?,Suffix with disk
#NAME?,Suffix with kitchen
#NAME?,Suffix with lay
#NAME?,Suffix with leather
